sku,name,url,price,img_url,description,allegens,weight,cals,fat_level,sat_level,sugar_level,salt_level,rating,Energy,Fat,Saturates,Mono_unsaturates,Polyunsaturates,Carbohydrate,Sugars,Starch,Fibre,Protein,Salt
8105838,Sainsbury's Apple & Grape 130g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-apple-grape-130g,£1.35,https://assets.sainsburys-groceries.co.uk/gol/8105838/1/640x640.jpg,Apple and grape,set(),130.64516129032256,81kcal,NutritionLevel.LOW,NutritionLevel.LOW,NutritionLevel.MEDIUM,NutritionLevel.LOW,4.6,81.0,0.5,0.1,,,17.9,17.9,0.5,3.0,0.5,0.01
6652803,Galaxy Smooth Milk Chocolate Snack Bar Vegetarian 42g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/galaxy-milk-46g,95p,https://assets.sainsburys-groceries.co.uk/gol/6652803/1/640x640.jpg,Milk chocolate.,set(),,,,,,,4.7,,,,,,,,,,,
3554562,Jacob's Mini Cheddars Original Crisps 45g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/mini-cheddars--original-50g,£1.00,https://assets.sainsburys-groceries.co.uk/gol/3554562/1/640x640.jpg,Cheese Snack Biscuits,set(),,116kcal,,,,,4.8,,,,,,,,,,,
8069645,Serious Pig Snacking Pickles 40g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/serious-pig-snacking-pickles-40g,£1.35,https://assets.sainsburys-groceries.co.uk/gol/8069645/1/640x640.jpg,Pickled Gherkins,set(),,,,,,,3.8,,,,,,,,,,,
7455488,Kinder Bueno White Chocolate & Hazelnuts Bar 39g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/kinder-bueno-white-single-39g,£1.00,https://assets.sainsburys-groceries.co.uk/gol/7455488/1/640x640.jpg,White Chocolate Covered Wafer with Smooth Milky and Hazelnut Filling,set(),,111kcal,,,,,4.8,,,,,,,,,,,
6821961,Walkers Baked Cheese & Onion Crisps Snacks 37.5g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/walkers-baked-cheese---onion-crisps-375g,£1.10,https://assets.sainsburys-groceries.co.uk/gol/6821961/1/640x640.jpg,Cheese & Onion Flavour Baked Potato Snack,set(),,164kcal,NutritionLevel.MEDIUM,NutritionLevel.LOW,NutritionLevel.MEDIUM,NutritionLevel.MEDIUM,3.9,,,,,,,,,,,
8033437,Trek Peanut Butter Crunch Power Protein Bar 55g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/trek-power-peanut-butter-crunch-protein-bar-55g,£1.95,https://assets.sainsburys-groceries.co.uk/gol/8033437/1/640x640.jpg,"Peanut Butter High Protein Bar, Covered in A Natural Chocolate Alternative",set(),,,,,,,,,,,,,,,,,,
7809046,Sainsbury's On the Go Fruit & Nut Mix 25g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-on-the-go-fruit---nut-mix-25g,80p,https://assets.sainsburys-groceries.co.uk/gol/7809046/1/640x640.jpg,"A mix of almonds, cashew nuts, crimson and flame raisins","{'Cashew Nuts', 'bold', 'Almonds'}",,112kcal,NutritionLevel.HIGH,NutritionLevel.MEDIUM,NutritionLevel.LOW,NutritionLevel.LOW,,112.0,6.1,0.7,4.0,1.1,11.0,0.5,10.5,0.9,2.8,0.01
2566702,Galaxy Ripple Milk Chocolate Snack Bar 33g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/galaxy-ripple-33g,95p,https://assets.sainsburys-groceries.co.uk/gol/2566702/1/640x640.jpg,Milk chocolate with a rippled centre.,set(),,,,,,,5.0,,,,,,,,,,,
8168274,Taste Original Chicken Satay Skewers & Sweet Chilli Dip 55g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/taste-original-chicken-satay-skewers-sweet-chilli-dip-55g,£1.75,https://assets.sainsburys-groceries.co.uk/gol/8168274/1/640x640.jpg,Reformed Marinated Chicken with Spices Cooked onto a Wooden Skewer with Sweet Chilli Sauce.,set(),,,,,,,4.6,,,,,,,,,,,
