sku,name,url,price,img_url,description,allegens,weight,cals,fat_level,sat_level,sugar_level,salt_level,rating,Energy,Fat,Saturates,Mono_unsaturates,Polyunsaturates,Carbohydrate,Sugars,Starch,Fibre,Protein,Salt
7736206,Tropicana Multivitamin Boost Fruit Juice 300ml,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/tropicana-multivitamins-300ml,1.90,https://assets.sainsburys-groceries.co.uk/gol/7736206/1/640x640.jpg,"Juice of 12 Fruits Partially from Concentrate with Added Vitamins C, B1, B2, B6, E and A",,,,,,,,4.4,,,,,,,,,,,
8073210,Starbucks Grande Caffe Latte Iced Coffee Drink 330ml,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/starbucks-grande-caffe-latte-iced-coffee-drink-330ml,2.80,https://assets.sainsburys-groceries.co.uk/gol/8073210/1/640x640.jpg,Milk drink with Starbucks® arabica coffee. UHT.,,,,,,,,4.4,,,,,,,,,,,
8063701,Monster Energy Drink Ultra Fiesta Mango 500ml,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/monster-energy-ultra-fiesta-500ml,1.90,https://assets.sainsburys-groceries.co.uk/gol/8063701/1/640x640.jpg,"Carbonated Energy Drink with Taurine, Ginseng, Caffeine, L-Carnitine and B Vitamins with Sweeteners",,,,,,,,4.4,,,,,,,,,,,
8183622,Cadbury Creamy Chocolate Caramel Flavour Milkshake 250ml,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/cadbury-creamy-chocolate-caramel-flavour-milkshake-250ml,1.25,https://assets.sainsburys-groceries.co.uk/gol/8183622/1/640x640.jpg,Ultra Heat Treated (UHT) Long Life Chocolate & Caramel Flavour Milk Drink.,,,,,,,,4.4,,,,,,,,,,,
7965578,Harry Brompton's London Ice Tea Brewed Black Tea with Peach 500ml,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/harry-bromptons-london-ice-tea-black-tea-with-peach-500ml,1.65,https://assets.sainsburys-groceries.co.uk/gol/7965578/1/640x640.jpg,Premium British Black Tea Drink infused with Natural Peach flavours with sugar & sweetener,,,,,,,,4.4,,,,,,,,,,,
8204025,Twinings Refresh Juicy Raspberry Lemonade with Hibiscus 250ml,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/twinings-refresh-juicy-raspberry-lemonade-with-hibiscus-250ml,1.90,https://assets.sainsburys-groceries.co.uk/gol/8204025/1/640x640.jpg,"Raspberry & Lemon Flavoured Lightly Sparkling Soft Drink with White Tea Infusion, Hibiscus Infusion & Added Magnesium, Niacin & Vitamin C.",,,,,,,,4.4,,,,,,,,,,,
3300527,Dr Pepper 500ml,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/dr-pepper-500ml,1.75,https://assets.sainsburys-groceries.co.uk/gol/3300527/1/640x640.jpg,Sparkling Fruit Flavour Soft Drink with Sugar and Sweeteners.,,,45,LOW,LOW,MEDIUM,LOW,4.5,,,,,,,,,,,
8021719,Lipton Ice Tea Lemon 500ml,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/lipton-ice-tea-lemon-500ml-8021719-p-44,1.85,https://assets.sainsburys-groceries.co.uk/gol/8021719/1/640x640.jpg,Still Soft Drink with Tea Extract and Lemon Juice with Sugars and Sweetener.,,253.8461538,33,,,,,4.5,,,,,,,,,,,
7847229,Mars Chocolate Milk Shake Drink No Added Sugar 400ml,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/mars-sportscap-400ml,1.60,https://assets.sainsburys-groceries.co.uk/gol/7847229/1/640x640.jpg,"Chocolate milk drink with malt extract, caramel flavour and sweeteners (UHT).",,,236,,,,,4.5,,,,,,,,,,,
7268599,Pepsi Max No Sugar Cola Bottle 500ml,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/pepsi-max-600ml,1.90,https://assets.sainsburys-groceries.co.uk/gol/7268599/1/640x640.jpg,Carbonated Low Calorie Cola Flavoured Soft Drink with Sweeteners,,250,1,LOW,LOW,LOW,LOW,4.5,,,,,,,,,,,
